"property_id","med_H_NRO_CUARTOS","sum_HA_TOT_PER","med_V_TOT_HOG","med_VA1_ESTRATO","lat","lon"
"13b8fe58c78b98fdadf674c1",NA,NA,NA,NA,"6.211000","-75.57900"
"096f91fc996a4d3e5d168d39",NA,NA,NA,NA,"6.192431","-75.55686"
"105b066fbff1a056e4dbbfec"," 4.0"," 549"," 1.0","6.0","6.267000","-75.55775"
"cabee35e5afd54523fd274bf",NA,NA,NA,NA,"6.203000","-75.55500"
"c758e2453629939db361ba0d",NA,NA,NA,NA,"6.220884","-75.60765"
"9b9e70d6403eefdea2bc98af"," 4.0","1481"," 1.0","5.0","6.193092","-75.56130"
"1d8a4e76ac397f37af157a8d"," 5.0"," 396"," 1.0","5.0","6.244652","-75.59244"
"d22e741bac5971bf597a2309"," 4.0"," 364"," 1.0","6.0","6.255206","-75.60262"
"017ec7394ae83f01e1981146"," 5.0"," 764"," 1.0","6.0","6.276886","-75.59088"
"f122404e2341eb3426aed965",NA,NA,NA,NA,"6.199566","-75.56527"
"ae9647a58b767e0b7d2e08da"," 4.0"," 336"," 1.0","3.0","6.184143","-75.57350"
"179086b9702df95e9d43ba67",NA,NA,NA,NA,"6.186901","-75.56176"
"980f9abf499b03eb39dd9062",NA,NA,NA,NA,"6.211375","-75.55458"
"ac7b8615e951af13eac5f2d6"," 5.0"," 198"," 1.0","5.0","6.217335","-75.56933"
"9125c2b04ac0de77b9cfae0b",NA,NA,NA,NA,"6.299969","-75.56645"
"2b2c267bc79a5b2a07243c75"," 5.0"," 127"," 1.0","5.0","6.203000","-75.56200"
"676fcb286d4d13343f6e0713"," 4.0","1072"," 1.0","5.0","6.203000","-75.57200"
"8b260613b824d5a3611f2ef2",NA,NA,NA,NA,"6.215860","-75.60263"
"5f22c1852964216f88d69f4f",NA,NA,NA,NA,"6.201580","-75.56503"
"2b6d4dac151a3110c728029e",NA,NA,NA,NA,"6.218601","-75.60309"
"ce40c83444d32f36804a8b10"," 5.0"," 355"," 1.0","6.0","6.218889","-75.60201"
"4090bfe70b9278215663f4b1"," 5.0"," 256"," 1.0","6.0","6.231000","-75.57100"
"cb3077e63b21a6a044ba6c56"," 7.0"," 115"," 1.0","6.0","6.192000","-75.57900"
"ece1afcd8584fa1fddd37da2"," 5.0","1148"," 1.0","6.0","6.219306","-75.60090"
"4e326728b3a80ced00ce0f06"," 4.0","5149"," 1.0","4.0","6.231000","-75.60200"
"b60f6ee4df7ebd8664505a7a"," 4.0"," 220"," 1.0","5.0","6.197127","-75.55048"
"9f465dae310f2489d2ec0367"," 4.0","2118"," 1.0","5.0","6.240230","-75.59978"
"2801947609888f1d3989853d"," 5.0"," 567"," 1.0","5.0","6.245000","-75.58300"
"93c939be7ee34df35d948c5c",NA,NA,NA,NA,"6.260306","-75.58702"
"49d7fddbd83d8651d3878bd5",NA,NA,NA,NA,"6.269949","-75.60410"
"1d1bea61f877b8c70c9fdf13",NA,NA,NA,NA,"6.227053","-75.56876"
"5f40d03e2a7b6a56bc28df63"," 4.0"," 751"," 1.0","5.0","6.241000","-75.59800"
"b370682f2782ee7ba5f39227"," 4.0","1446"," 1.0","5.0","6.206444","-75.55799"
"d96b413d0fd43f0740e271ed"," 5.0"," 353"," 1.0","6.0","6.255565","-75.58235"
"e56b46654e1dacc0d9b8b607"," 4.0","  43"," 1.0","3.0","6.220644","-75.60830"
"5f8cdc03766e005a09af5b26"," 4.0"," 710"," 1.0","4.0","6.211200","-75.59826"
"0dad78854ee6ad8ac816d178"," 5.0"," 753"," 1.0","6.0","6.268000","-75.58700"
"40afd4145b646882e1bc50fd"," 4.0","2118"," 1.0","5.0","6.241351","-75.60624"
"61e40c3e3753267fa08872f7",NA,NA,NA,NA,"6.251376","-75.60124"
"c4dec5342943f71678526eb8"," 4.0","1579"," 1.0","4.0","6.216758","-75.60148"
"ab625d29b3c4fa6177e53e5d"," 4.0"," 214"," 1.0","2.0","6.201120","-75.56493"
"7fff5b6231520dd61f2019f0"," 4.0"," 804"," 1.0","5.0","6.203436","-75.55167"
"1bf5362f750985cbb9f65285"," 4.0","5149"," 1.0","4.0","6.212085","-75.56645"
"749fd7399646260fc486a75d",NA,NA,NA,NA,"6.214879","-75.57255"
"1b62f0ee91eb2d5996c68a30"," 3.0"," 397"," 1.0","6.0","6.261260","-75.59883"
"75507dda7414132405e7423e"," 3.0"," 958"," 1.0","5.0","6.219244","-75.61045"
"bbfbc7f8df8880f76d8ce33f"," 4.0"," 828"," 1.0","6.0","6.241000","-75.58300"
"52763d5e20b72c1219f15b42"," 5.0"," 567"," 1.0","5.0","6.213056","-75.56669"
"518084f790262d5b5f981e36"," 3.0"," 165"," 1.0","4.0","6.262390","-75.58994"
"4e6c080984155b374caec25f",NA,NA,NA,NA,"6.239499","-75.57292"
"1fcaee16bd76d6ceaad01070",NA,NA,NA,NA,"6.193512","-75.57766"
"29c9c712de09ca1561ddd703"," 5.0"," 935"," 1.0","6.0","6.215000","-75.60800"
"0b85f4c88469ab99d07b1ada"," 5.0"," 285"," 1.0","6.0","6.190000","-75.57300"
"93b94edb0f08a453ae51ad0c",NA,NA,NA,NA,"6.281000","-75.56100"
"61b1837f988bca5d91ac3cbb",NA,NA,NA,NA,"6.202746","-75.56871"
"3a6d3e6b725ecb981910f6b1"," 4.0","1592"," 1.0","6.0","6.256218","-75.61355"
"ade13538a2efa637b65e550d"," 5.0"," 853"," 1.0","6.0","6.206000","-75.56000"
"99edaf0905ec8b7ecd51289d",NA,NA,NA,NA,"6.191969","-75.57796"
"00a377c428def6bf9c9a25b7",NA,NA,NA,NA,"6.230000","-75.57500"
"c63e319c23d765d2838d231b",NA,NA,NA,NA,"6.230519","-75.57929"
"ff46dd617fa20778aacdfa74"," 3.0"," 359"," 1.0","3.0","6.225397","-75.56803"
"854cbde60cf6f281d5b2b813"," 5.0","1200"," 1.0","6.0","6.268497","-75.59733"
"87da41980b6079eb7cda871f",NA,NA,NA,NA,"6.227270","-75.59607"
"7b39da75644a04a14824da31",NA,NA,NA,NA,"6.225431","-75.56681"
"4ed22b0c37bbecd5d025658c",NA,NA,NA,NA,"6.263790","-75.60435"
"768be86cfe3addabff153e01"," 4.0"," 425"," 1.0","6.0","6.200000","-75.56000"
"6a559968ad17f3f60cb9da93",NA,NA,NA,NA,"6.275000","-75.56700"
"a3ceb39fbb2764e0e6876497"," 4.0"," 625"," 1.0","3.0","6.218404","-75.60257"
"ef1f089b06fecc0492f1150f",NA,NA,NA,NA,"6.234000","-75.60300"
"79fd1f6933f2a1d5fb4ea0ef"," 4.0"," 259"," 1.0","3.0","6.194614","-75.56942"
"5be54245560c7e03c411f0aa"," 5.0"," 513"," 1.0","6.0","6.233374","-75.58568"
"5c29ffdfc8c87dedd1971a82"," 4.0","2249"," 1.0","4.0","6.232000","-75.60000"
"1955cf93795a17d74af9c221"," 5.0"," 745"," 1.0","6.0","6.249627","-75.55693"
"ae296b99d58b87aa1101f6df"," 4.0"," 151"," 1.0","5.0","6.220778","-75.57431"
"9e3912db804ba620e7116afb"," 3.0"," 456"," 1.0","5.0","6.264100","-75.60053"
"19f96a9db8d4abd1728d7776",NA,NA,NA,NA,"6.286000","-75.57900"
"f2a09b79345e241461097a76"," 4.0","2269"," 1.0","5.0","6.216000","-75.56700"
"aab93655d60ae598403b5c44"," 4.0"," 549"," 1.0","6.0","6.212935","-75.56770"
"49350aed05439894eab4158a"," 4.0","2900"," 1.0","4.0","6.274000","-75.56600"
"c5a960593acb82cd1db43260"," 3.0"," 539"," 1.0","4.0","6.243713","-75.59919"
"47456f8ee5e8b640c18e65c6"," 4.0"," 637"," 1.0","6.0","6.246548","-75.57543"
"6b6b82c1394f5fedfe8c27d1",NA,NA,NA,NA,"6.202000","-75.55600"
"40aeb0ca2924e97b24542060",NA,NA,NA,NA,"6.258000","-75.59300"
"2372b6cc34d5e63cd88f44da"," 4.0"," 266"," 1.0","5.0","6.224971","-75.56099"
"32cf049734c38d7d463fb24a",NA,NA,NA,NA,"6.245000","-75.55300"
"c3f9391758e21ea21b40b7d6"," 4.0"," 243"," 1.0","3.0","6.204657","-75.56911"
"f270d7d10fe51c1f89b2a92f"," 5.0"," 254"," 1.0","5.0","6.210160","-75.56235"
"89c2fb87d070906acd2dbbbe"," 5.0"," 306"," 1.0","5.0","6.266545","-75.59244"
"5bdff6676bcce5a93adfd8b4"," 5.0"," 464"," 1.0","5.0","6.277961","-75.59391"
"7ead6406e34267a9ad88f4cf"," 5.0"," 271"," 1.0","5.0","6.257667","-75.58641"
"b769d70bd7da8dd5171b626c"," 4.0"," 534"," 1.0","3.0","6.248000","-75.61300"
"75401a09d58d0e7242cdffd2"," 4.0","2313"," 1.0","5.0","6.239986","-75.58439"
"b529b669042e6e78e5338c29",NA,NA,NA,NA,"6.228161","-75.60446"
"8b6755826ca0413c4897f096"," 4.0"," 184"," 1.0","3.0","6.192118","-75.57775"
"e3b4ad04ef06625e35ab5f93",NA,NA,NA,NA,"6.240000","-75.56500"
"db38dc841f122bba4b9e9882",NA,NA,NA,NA,"6.210000","-75.55300"
"596cc394764035bda659f479"," 3.0"," 169"," 1.0","3.0","6.195000","-75.57300"
"0f83b64ec438ae98ab40ad2e"," 5.0"," 860"," 1.0","6.0","6.234691","-75.58443"
"5763837a926b8aeaee3e51c1",NA,NA,NA,NA,"6.239232","-75.60301"
"1caee3eb7d2a8d8f1e1e7a11"," 5.0"," 956"," 1.0","6.0","6.217812","-75.60408"
"e53d7320518e11c097b01888",NA,NA,NA,NA,"6.203000","-75.57200"
"a93d04a659b9385451fc1791",NA,NA,NA,NA,"6.183000","-75.55700"
"4e808397f54be77885e3875f"," 5.0"," 838"," 1.0","6.0","6.219000","-75.60500"
"08e87181a18973cb695111c7"," 4.0","2313"," 1.0","5.0","6.215109","-75.60788"
"7c1bfa7b1dc85bb508a0b3f6"," 5.0","1042"," 1.0","6.0","6.206817","-75.57517"
"ea1198cf166d0b30270ede64"," 5.0"," 139"," 1.0","4.0","6.201492","-75.56554"
"a09b383b5b25ec3f573596cf",NA,NA,NA,NA,"6.260916","-75.59898"
"66214bab398ac84617fe847c",NA,NA,NA,NA,"6.241000","-75.59500"
"a55210ce584725555f89810d",NA,NA,NA,NA,"6.183000","-75.55700"
"9c57c88b115cb8f2c4fb549e",NA,NA,NA,NA,"6.209000","-75.55800"
"1e84ef17b31293fee9051461"," 3.0"," 166"," 1.0","4.0","6.193397","-75.59428"
"bb9957001397bc65a46f3dee",NA,NA,NA,NA,"6.226000","-75.57200"
"5dcbc974648f50ca304c5310",NA,NA,NA,NA,"6.187992","-75.58012"
"8d3e9169251d8d7d2981f01b",NA,NA,NA,NA,"6.258987","-75.59613"
"82c9999db744e3944fdb0d40",NA,NA,NA,NA,"6.263401","-75.58839"
"1e4f7717cf2f2fcfb59f57f0"," 4.0","  30"," 1.0","3.0","6.222000","-75.57400"
"4c6a4853bb2ca3484f386eb4",NA,NA,NA,NA,"6.215031","-75.56230"
"438c39dbfe7cebc0d072e61a",NA,NA,NA,NA,"6.241000","-75.60100"
"87e7ceecd403477c70b3ad53"," 4.0","1042"," 1.0","6.0","6.258737","-75.59691"
"b943fac510d9db9f5e338a58",NA,NA,NA,NA,"6.196061","-75.56545"
"9aa484888ae6f648cef3ab27"," 6.0"," 834"," 1.0","6.0","6.187982","-75.57952"
"136de1aa47722b4fe02eecb5",NA,NA,NA,NA,"6.217325","-75.60273"
"2f2e4dc47ab31cc99be4f4b4"," 4.0"," 420"," 1.0","6.0","6.180987","-75.56698"
"d2f2b9432fe910d556ee96d5"," 4.0"," 316"," 1.0","5.0","6.243207","-75.61046"
"43a5fc7f904792b5e677a5cc",NA,NA,NA,NA,"6.226931","-75.57105"
"aac0d3601758b6192a486c06",NA,NA,NA,NA,"6.218897","-75.60309"
"5c48099c93f4945bd4041437"," 6.0"," 125"," 1.0","6.0","6.193000","-75.56900"
"73c7adf00ac7ebc80ac4d3a8"," 4.0"," 139"," 1.0","4.0","6.245000","-75.58000"
"7ede1c16ef9449e40f9dd2ad",NA,NA,NA,NA,"6.212968","-75.56672"
"4bf1b3bfc857725f89ea0bf7"," 4.0","  37"," 1.0","6.0","6.208000","-75.55100"
"4068e40272e3e11c73263fe0"," 6.0","1413"," 1.0","6.0","6.247742","-75.61281"
"5a204b1d9df3491de4acdaa0",NA,NA,NA,NA,"6.206352","-75.58509"
"6c1685812123d76ede6d7afa"," 6.0"," 232"," 1.0","6.0","6.182500","-75.56534"
"4b09e34aa8430f92ba689fad"," 3.0"," 397"," 1.0","6.0","6.234223","-75.60617"
"02754a26087a832febdc080e"," 3.0"," 751"," 1.0","5.0","6.222000","-75.57800"
"f4984d6c4e55265e879141ae"," 4.0"," 629"," 1.0","6.0","6.230050","-75.60808"
"398368115a06690328f05123"," 4.0"," 804"," 1.0","5.0","6.206000","-75.56000"
"bc1809613b47bc1c067f304a"," 4.0","1764"," 1.0","5.0","6.241000","-75.56300"
"fe67cd49b246d6ba3f5ee63e",NA,NA,NA,NA,"6.206372","-75.56552"
"b764400f8bf1e9beff8052a8",NA,NA,NA,NA,"6.208931","-75.55981"
"c618d621667c7f66ba5d21fa",NA,NA,NA,NA,"6.214000","-75.55600"
"784ac6e25402a5e45d7acef2"," 6.0"," 494"," 1.0","6.0","6.212058","-75.60239"
"c28f7e2e3db5e7931ae866c8"," 4.0"," 177"," 1.0","3.0","6.247000","-75.58500"
"23ca25251cba104a4593711d"," 3.0"," 463"," 1.0","3.0","6.249478","-75.55880"
"8c08de51ee3f47714370ad8c",NA,NA,NA,NA,"6.195000","-75.57700"
"055c0bc850b44adb0ef03ad7"," 4.0"," 739"," 1.0","6.0","6.253124","-75.61020"
"46888e568366fb14371c5927",NA,NA,NA,NA,"6.193664","-75.56353"
"e77c367ed0706c14ba66661f",NA,NA,NA,NA,"6.190298","-75.55473"
"603ea7bc4a73192fe150f373",NA,NA,NA,NA,"6.259000","-75.55800"
"c5e742a7bb4222a51c2ea35e",NA,NA,NA,NA,"6.240000","-75.56500"
"1f4e6dafdcb3d4f30faccaa3"," 4.0","1960"," 1.0","4.0","6.210000","-75.55800"
"159e5807b78e05f2cb0da7d6",NA,NA,NA,NA,"6.261000","-75.59800"
"d69383fbf74aa43f2be4f403",NA,NA,NA,NA,"6.248000","-75.55800"
"f12b9a8f260cba8b7276f5df"," 4.0"," 635"," 1.0","4.0","6.217137","-75.56619"
"0bbb29e7002296bfe1eeb9bd"," 4.0","1387"," 1.0","4.0","6.215832","-75.59884"
"4167e06861fcc5ba2e829334",NA,NA,NA,NA,"6.253000","-75.56300"
"6f162c9a2b559d845373e530"," 5.0"," 698"," 1.0","6.0","6.275632","-75.58359"
"b4f463983d3b787981b94a26",NA,NA,NA,NA,"6.241584","-75.59503"
"fa98fc6a904b30c757286766",NA,NA,NA,NA,"6.244873","-75.58536"
"4bb4fe5d8e1da001dc677127",NA,NA,NA,NA,"6.242082","-75.58176"
"5723f3e01f15da33a8124c95"," 4.0","1091"," 1.0","6.0","6.206484","-75.55093"
"30ab36d08df8ce04c67213d2",NA,NA,NA,NA,"6.246018","-75.59661"
"ed75c5951d52304eba42ba37"," 4.0","1759"," 1.0","4.0","6.189942","-75.58150"
"8632a07ea172ef3ce9a53aad"," 7.0","  17"," 1.0","4.0","6.232086","-75.58983"
"9b93acea5bdefd7a6c7b142a"," 4.0"," 629"," 1.0","6.0","6.221000","-75.60700"
"61c2b32f11910f32174b3770"," 4.0"," 250"," 1.0","5.0","6.267661","-75.56731"
"5f22a741ff95cf146c932a1a"," 4.0","1579"," 1.0","4.0","6.186770","-75.57937"
"2c14ac5533d3ca7d4c1a292a",NA,NA,NA,NA,"6.183911","-75.57139"
"5612b9d7f966ae9e6984a056"," 5.5","  14"," 1.0","5.5","6.190000","-75.56500"
"3dc4be1460facf40b0366cc8"," 4.0"," 200"," 1.0","3.0","6.184072","-75.56258"
"f778da0c9fca15cbc5cfe595"," 4.0"," 220"," 1.0","5.0","6.253000","-75.54600"
"cacaeed1c950c08ee4aee6ff"," 5.0"," 240"," 1.0","5.0","6.237000","-75.60400"
"a1c5b69fa25028943abd7146",NA,NA,NA,NA,"6.235642","-75.55102"
"f2db02a01cfa1b93275ea041",NA,NA,NA,NA,"6.252000","-75.58900"
"3a5d139c32846473aea395ba"," 4.0","1446"," 1.0","5.0","6.203000","-75.57300"
"87af0973b069c14143ccf061"," 4.0"," 175"," 1.0","4.0","6.206040","-75.61390"
"bf29b5c2bdd00ecd7bb04cfe",NA,NA,NA,NA,"6.203017","-75.60557"
"55553a04e0308d520782bac5"," 4.0"," 267"," 1.0","5.0","6.198819","-75.57012"
"e041b59892fa04bf295d077e",NA,NA,NA,NA,"6.182268","-75.56661"
"9bc68f406b4d7865e9ce720b",NA,NA,NA,NA,"6.233000","-75.59200"
"50d3f426fa4f1f28288fe021"," 4.0"," 560"," 1.0","4.0","6.236970","-75.59680"
"6c37e97ca3c937f73707a615",NA,NA,NA,NA,"6.216140","-75.56697"
"95e695cb3d79e23060559378"," 5.0"," 128"," 1.0","5.0","6.259274","-75.61128"
"e4d30f97c01aba3fedeb4025"," 4.0"," 335"," 1.0","4.0","6.234852","-75.59025"
"5c3f63e744e915ea1f73ba88",NA,NA,NA,NA,"6.196784","-75.57521"
"c0315c8a5a4fc73f2e392d1a",NA,NA,NA,NA,"6.218000","-75.60700"
"558eb9ec00ae4151ec462a2b",NA,NA,NA,NA,"6.244000","-75.55700"
"ba90fb01b5661ccd40387a2c",NA,NA,NA,NA,"6.196533","-75.55888"
"cf1985d34bdf5fc4d6f2ec2b"," 4.0"," 637"," 1.0","6.0","6.236652","-75.59939"
"ad5d603246d12199263ea84f"," 5.0"," 567"," 1.0","5.0","6.213214","-75.60679"
"4f642681f9c0f18ec259b682"," 4.0"," 468"," 1.0","4.0","6.237000","-75.55600"
"c941262a2e4e332d546d1019",NA,NA,NA,NA,"6.178043","-75.56156"
"f0d346e84235ee26ed0935a5"," 4.0","2607"," 1.0","5.0","6.247547","-75.59014"
"564abb0792c0f4a952321e2a"," 4.0"," 924"," 1.0","6.0","6.203806","-75.56203"
"da299ecdba1d1535dbed773f",NA,NA,NA,NA,"6.248000","-75.59200"
"fab86c8085e8ab449f2ffccc"," 4.0","1365"," 1.0","4.0","6.222000","-75.56800"
"adfdb2d5c4898f2ba1499273"," 3.0"," 397"," 1.0","6.0","6.225000","-75.57000"
"9a169fe6e7b460721a67a0b6"," 4.0","1730"," 1.0","6.0","6.247893","-75.55816"
"44dba5e3f9e6851b0c92e146"," 4.0","3588"," 1.0","4.0","6.203000","-75.57200"
"9f92d94280862685e6323f45",NA,NA,NA,NA,"6.240455","-75.59519"
"7a3fb63a070022e67d775168",NA,NA,NA,NA,"6.245373","-75.55330"
"4850b773dd64098bcdd44916",NA,NA,NA,NA,"6.222000","-75.57400"
"4f0606281fe6ba3285f791c4"," 3.0"," 397"," 1.0","6.0","6.217000","-75.58400"
"78c57ff083df49a8eb667e0b",NA,NA,NA,NA,"6.239000","-75.58400"
"5b0256da9a08b4e6fbc77132"," 5.0"," 236"," 1.0","6.0","6.236210","-75.61289"
"17f0fd78b1ab4fb209407f64",NA,NA,NA,NA,"6.222014","-75.57350"
"cbdab83990b382608ed84121"," 4.0","  81"," 1.0","4.0","6.214879","-75.59521"
"49153183ffb3ebb8f3755548"," 4.0"," 170"," 1.0","5.0","6.210592","-75.58841"
"f2ec9c91416c346c05043adb"," 5.0"," 306"," 1.0","5.0","6.244824","-75.59353"
"38974671f8d7b306335014d0",NA,NA,NA,NA,"6.243254","-75.59400"
"6a26269dcf9f3d772f24f8e2"," 4.0"," 483"," 1.0","5.0","6.189650","-75.57643"
"063dd07ee19e6e3ccfdf8c9b"," 7.0","  25"," 1.0","5.0","6.215780","-75.55938"
"805b39929b87a110959edc64"," 3.5","  20"," 1.0","3.5","6.204000","-75.55400"
"fd92cc766ce7b7afa09f7136",NA,NA,NA,NA,"6.260000","-75.59400"
"ffcaea43def617ef0b640da5",NA,NA,NA,NA,"6.238000","-75.59900"
"8b5156e647f523b911d4ff42"," 3.0"," 183"," 1.0","5.0","6.205000","-75.57800"
"ba4fccbe08f50ed06438fbc4"," 3.0","1092"," 1.0","3.0","6.268700","-75.60575"
"228ac1d5f4c27726ead286c6"," 4.0","1591"," 1.0","4.0","6.214391","-75.56438"
"f9fb8f9079dbcffda06ab05b"," 6.0","1413"," 1.0","6.0","6.224000","-75.56700"
"16f9471af411d2ec35dc7651",NA,NA,NA,NA,"6.225781","-75.59518"
"88f98ea1532247d4fc4d7851"," 5.0"," 789"," 1.0","6.0","6.269366","-75.60612"
"e265d842742358c6a24a6414"," 4.0","5149"," 1.0","4.0","6.253201","-75.59068"
"4e2b8301bbd78b2804390dc6"," 4.0","1897"," 1.0","6.0","6.226248","-75.59702"
"23d0c122c5b467afdc384ede"," 5.0","  49"," 1.0","3.0","6.196406","-75.55322"
"434c67b56d26b3eec5bf7501"," 5.0"," 236"," 1.0","6.0","6.247547","-75.55919"
"17fb1504c1bfe04acc30a29c",NA,NA,NA,NA,"6.245000","-75.58400"
"dc2c868c9a85d6d98d1e820a"," 4.0"," 262"," 1.0","5.0","6.215352","-75.56527"
"ea0ffe85e2125649cfd93187"," 4.0"," 751"," 1.0","5.0","6.240000","-75.58400"
"f3c6df0f75d89a5e3320877d",NA,NA,NA,NA,"6.192000","-75.56700"
"f5431d14c9e60e81cd670462",NA,NA,NA,NA,"6.248313","-75.60300"
"9d0e997792a192eeefa6364e"," 5.0"," 330"," 1.0","6.0","6.203000","-75.57200"
"0d6c39de808a213b564e538c"," 3.0"," 127"," 1.0","5.0","6.277000","-75.59100"
"14f5155d61389b666bf10145"," 5.0"," 138"," 1.0","5.0","6.199124","-75.57414"
"1beac5f145c575c07408cba0"," 4.0"," 881"," 1.0","6.0","6.247790","-75.54706"
"db7452b9a7de8df677ebad25"," 3.0","  53"," 1.0","6.0","6.185881","-75.56926"
"4ebe49645e4bc5ec2bb43c9a"," 4.0","1943"," 1.0","4.0","6.242284","-75.57935"
"3e7950930928e376cd9379e2",NA,NA,NA,NA,"6.205355","-75.56046"
"019e67ade2651969de32203b",NA,NA,NA,NA,"6.182500","-75.56534"
"ce084515c98541cf230dbf90",NA,NA,NA,NA,"6.219000","-75.56300"
"57647b01de678caff93e257f",NA,NA,NA,NA,"6.266134","-75.59413"
"6ba9d3f8a5d6c182d621c256",NA,NA,NA,NA,"6.239878","-75.55081"
"db1fd744a0dab762136b9fc8"," 4.0"," 155"," 1.0","5.0","6.191885","-75.56747"
"08812a67165ef51db7f9cb38"," 5.0","  45"," 1.0","5.0","6.213287","-75.57626"
"91ae6748441c2f0da367a598","99.0","  35"," 1.0","1.0","6.254277","-75.58956"
"64f082a48adc3df9200a15af"," 5.0"," 232"," 2.0","3.0","6.234795","-75.58666"
"9794679270b600611f75b914"," 4.0"," 635"," 1.0","4.0","6.240000","-75.56500"
"6e3c0ed79eb36148dffe0e9b"," 4.0","1354"," 1.0","4.0","6.256000","-75.56200"
"ea0d1cc2eda677becb98870e",NA,NA,NA,NA,"6.197100","-75.56419"
"3e3d05fe61557338aa486f18"," 5.0"," 763"," 1.0","6.0","6.203961","-75.55434"
"4530a192cbda56f122205eff"," 4.0","1042"," 1.0","6.0","6.193121","-75.59117"
"5bebe5617634d28a3127ac28"," 5.0"," 272"," 1.0","5.0","6.266862","-75.58851"
"81a5167cfd17d5730c97f4bd"," 4.0","2408"," 1.0","5.0","6.255000","-75.60000"
"999b99fec2b870138dd8d36f"," 4.0","1367"," 1.0","4.0","6.220838","-75.57352"
"00a05a0128213ab766e584c2"," 4.0","1146"," 1.0","5.0","6.187000","-75.56900"
"4d2d229004575786465603dd"," 4.0"," 386"," 1.0","3.0","6.224131","-75.57424"
"6b64c14dc179bc7fdced16cd"," 4.0","1091"," 1.0","6.0","6.265206","-75.58866"
"6e5555ff73ccdf8c29db3c7f",NA,NA,NA,NA,"6.216156","-75.56611"
"3c4106aec4185423264d7d75"," 4.0","1091"," 1.0","6.0","6.213045","-75.56641"
"3883b2da7edd827690b03c19"," 4.0","1481"," 1.0","5.0","6.217000","-75.56300"
"93527dc648f9f27598ef84b0"," 4.0"," 214"," 1.0","6.0","6.185101","-75.57062"
"9570ee479e77c58cbe0f3a6d"," 4.0","2607"," 1.0","5.0","6.218404","-75.60257"
"4673aa9bc87389820d924d1e"," 4.5"," 180"," 1.0","3.0","6.193092","-75.56125"
"9b45ff2947719c05d821445d"," 5.0"," 184"," 1.0","5.0","6.239640","-75.55036"
"ec2c1297c7ecfe0346b85915",NA,NA,NA,NA,"6.198858","-75.56859"
"32ffe4e09ab6bcdd81f291b1"," 5.0"," 960"," 1.0","5.0","6.253000","-75.60800"
"57b833170fe0a02f837b89eb"," 4.0"," 241"," 1.0","4.0","6.270156","-75.60550"
"0afe3931c754c1406f2a1f22"," 4.0","1446"," 1.0","5.0","6.241244","-75.60160"
"11518b58071279c785c8e484"," 3.0"," 246"," 1.0","6.0","6.260000","-75.58600"
"fc40251b10d40ec12165e8a1"," 4.0","1730"," 1.0","6.0","6.246511","-75.58486"
"2ef1a0a5e8dcdbe3160243db"," 4.0"," 389"," 1.0","4.0","6.189121","-75.58222"
"2d4c5861b6810be81e33703f",NA,NA,NA,NA,"6.196954","-75.56806"
"1ac4db44a72b158c9b9aca9a"," 5.0"," 789"," 1.0","6.0","6.213108","-75.56677"
"d15bb0c28504fc6139d04d89",NA,NA,NA,NA,"6.247452","-75.59496"
"9b69fa6e700071acdc89f70d",NA,NA,NA,NA,"6.235000","-75.59000"
"586c2af9b50c3392cd3b7756"," 4.0","1446"," 1.0","5.0","6.261000","-75.60000"
"a7e9fbdbd5dc5b4d724d12f6",NA,NA,NA,NA,"6.200968","-75.56784"
"eb98ebd1464f83429297de91"," 3.0"," 162"," 1.0","4.0","6.234683","-75.58431"
"2df462cb31fc1f8149264f51",NA,NA,NA,NA,"6.227544","-75.56052"
"0e8c99ae39ff02a8d60c0a5b"," 4.0"," 156"," 1.0","5.0","6.196959","-75.56797"
"563b432c30ee53774e4b488a"," 4.0"," 158"," 1.0","5.0","6.251000","-75.58300"
"3aad60e383a7201959dfba1f",NA,NA,NA,NA,"6.211278","-75.56453"
"615d067beb942381c75ecd23"," 3.0"," 441"," 1.0","3.0","6.184674","-75.57499"
"8671a35752a69b1daebfc375",NA,NA,NA,NA,"6.246675","-75.58759"
"50142bb006829bded41be965"," 4.0"," 269"," 1.0","6.0","6.215452","-75.60789"
"29d90827598686f1ce4e4226"," 3.0"," 243"," 1.0","3.0","6.228867","-75.60310"
"834d03d965871ee3e353b55b",NA,NA,NA,NA,"6.260225","-75.60317"
"a20baf68fd0e37083fa2242b",NA,NA,NA,NA,"6.248910","-75.56448"
"03ba22178225867e307cdfea"," 5.0","  67"," 1.0","5.0","6.241289","-75.60371"
"a39ff0a014f6c251e3d2ef93",NA,NA,NA,NA,"6.226000","-75.56700"
"a305c7993de629534bf109b8",NA,NA,NA,NA,"6.212906","-75.58381"
"c0a3d0d48576194b066aadf3"," 5.0","  90"," 1.0","5.0","6.243000","-75.58300"
"8d46b02738556288f3f513be"," 5.0"," 757"," 1.0","5.5","6.243456","-75.59234"
"a55d7de1e0fbe38265eb5d4e"," 4.0"," 104"," 1.0","4.0","6.241776","-75.59286"
"ce705ad28b67eccbdc8934a3"," 4.0","   4"," 1.0","3.0","6.219000","-75.60300"
"fd4194285b2a9d4bcb2d67bd",NA,NA,NA,NA,"6.181574","-75.56780"
"c4aa6f16ea45c4be4dfdc26a",NA,NA,NA,NA,"6.196323","-75.57400"
"2970eea2710ba4d632897f9f"," 4.0"," 332"," 1.0","3.0","6.201219","-75.56514"
